id,device_id,user_id,timestamp,event_type,login_result,login_source,failed_attempts_last_10_min,process_name,parent_process,is_from_unknown_folder,dest_port,dest_country,bytes_sent,device_type,action,hour_of_day,is_work_hours,user_risk_baseline,is_anomalous
9395,OFFICE-PC-02,user_004,2025-12-22T06:12:26.168355,network_connection,,,0,,,0,443,domestic,46537,,,6,0,0.6,0
9396,LAPTOP-01,user_002,2025-12-23T13:23:45.168355,device_change,,,0,,,0,0,,0,camera,removed,13,1,0.4,0
9397,LAPTOP-01,user_002,2025-12-25T21:36:33.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,21,0,0.4,0
9398,LAPTOP-02,user_004,2025-12-25T08:52:20.168355,device_change,,,0,,,0,0,,0,unknown,added,8,0,0.2,0
9399,OFFICE-PC-02,user_002,2025-12-21T23:43:49.168355,login_attempt,success,local,2,,,0,0,,0,,,23,0,0.2,0
9400,OFFICE-PC-01,user_001,2025-12-23T01:55:13.168355,device_change,,,0,,,0,0,,0,usb,added,1,0,0.2,0
9401,LAPTOP-01,user_002,2025-12-23T12:02:30.168355,device_change,,,0,,,0,0,,0,unknown,removed,12,1,0.4,0
9402,LAPTOP-01,user_001,2025-12-22T12:50:18.168355,login_attempt,success,local,3,,,0,0,,0,,,12,1,0.2,0
9403,LAPTOP-02,user_003,2025-12-25T09:25:56.168355,device_change,,,0,,,0,0,,0,unknown,removed,9,1,0.6,0
9404,OFFICE-PC-02,user_001,2025-12-22T08:31:29.168355,network_connection,,,0,,,0,80,domestic,364080,,,8,0,0.6,0
9405,LAPTOP-02,user_003,2025-12-25T20:37:36.168355,device_change,,,0,,,0,0,,0,unknown,added,20,0,0.2,0
9406,OFFICE-PC-01,user_001,2025-12-24T20:29:13.168355,device_change,,,0,,,0,0,,0,usb,added,20,0,0.4,0
9407,OFFICE-PC-02,user_004,2025-12-20T18:31:43.168355,login_attempt,success,remote,2,,,0,0,,0,,,18,1,0.4,0
9408,LAPTOP-01,user_002,2025-12-23T08:06:47.168355,login_attempt,success,local,3,,,0,0,,0,,,8,0,0.2,0
9409,LAPTOP-01,user_002,2025-12-21T17:10:54.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,17,1,0.2,0
9410,OFFICE-PC-02,user_001,2025-12-22T01:57:56.168355,network_connection,,,0,,,0,80,domestic,413268,,,1,0,0.6,0
9411,LAPTOP-02,user_002,2025-12-25T22:04:00.168355,network_connection,,,0,,,0,80,foreign,468965,,,22,0,0.6,0
9412,LAPTOP-01,user_001,2025-12-24T14:31:19.168355,network_connection,,,0,,,0,443,foreign,484961,,,14,1,0.6,0
9413,OFFICE-PC-01,user_001,2025-12-23T04:06:24.168355,network_connection,,,0,,,0,443,domestic,136382,,,4,0,0.6,0
9414,LAPTOP-02,user_003,2025-12-20T22:37:35.168355,network_connection,,,0,,,0,8080,domestic,166587,,,22,0,0.6,0
9415,LAPTOP-02,user_003,2025-12-22T05:59:00.168355,network_connection,,,0,,,0,8080,foreign,400445,,,5,0,0.4,0
9416,OFFICE-PC-02,user_003,2025-12-23T00:38:42.168355,login_attempt,success,remote,2,,,0,0,,0,,,0,0,0.4,0
9417,LAPTOP-01,user_003,2025-12-20T22:38:56.168355,network_connection,,,0,,,0,8080,domestic,407796,,,22,0,0.4,0
9418,OFFICE-PC-01,user_004,2025-12-24T10:46:29.168355,network_connection,,,0,,,0,80,domestic,405932,,,10,1,0.6,0
9419,LAPTOP-02,user_001,2025-12-23T15:04:35.168355,device_change,,,0,,,0,0,,0,unknown,added,15,1,0.6,0
9420,OFFICE-PC-01,user_002,2025-12-25T15:52:12.168355,device_change,,,0,,,0,0,,0,unknown,removed,15,1,0.4,0
9421,OFFICE-PC-02,user_003,2025-12-21T03:57:04.168355,network_connection,,,0,,,0,443,foreign,177498,,,3,0,0.2,0
9422,LAPTOP-01,user_002,2025-12-25T07:08:06.168355,device_change,,,0,,,0,0,,0,usb,removed,7,0,0.6,0
9423,OFFICE-PC-01,user_002,2025-12-26T00:30:03.168355,login_attempt,success,local,3,,,0,0,,0,,,0,0,0.6,0
9424,LAPTOP-01,user_004,2025-12-23T09:19:27.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,9,1,0.4,0
9425,LAPTOP-01,user_002,2025-12-24T23:56:44.168355,login_attempt,failure,remote,9,,,0,0,,0,,,23,0,0.4,1
9426,LAPTOP-02,user_003,2025-12-25T17:49:59.168355,network_connection,,,0,,,0,443,domestic,304509,,,17,1,0.4,0
9427,LAPTOP-02,user_002,2025-12-26T16:55:41.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,16,1,0.4,0
9428,OFFICE-PC-01,user_003,2025-12-22T15:41:06.168355,login_attempt,success,local,3,,,0,0,,0,,,15,1,0.6,0
9429,LAPTOP-02,user_001,2025-12-21T06:39:29.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,6,0,0.6,0
9430,LAPTOP-01,user_002,2025-12-23T18:49:59.168355,process_start,,,0,encryptor.exe,unknown.exe,1,0,,0,,,18,1,0.6,1
9431,LAPTOP-01,user_003,2025-12-26T08:22:55.168355,network_connection,,,0,,,0,8080,foreign,250280,,,8,0,0.4,0
9432,OFFICE-PC-01,user_002,2025-12-24T20:28:35.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,20,0,0.6,0
9433,LAPTOP-02,user_004,2025-12-22T05:00:44.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,5,0,0.4,0
9434,OFFICE-PC-02,user_002,2025-12-24T10:29:55.168355,network_connection,,,0,,,0,22,foreign,2758728,,,10,1,0.6,1
9435,OFFICE-PC-02,user_001,2025-12-20T18:42:58.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,18,1,0.2,0
9436,LAPTOP-01,user_003,2025-12-25T22:44:12.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,22,0,0.6,0
9437,LAPTOP-01,user_004,2025-12-21T23:44:44.168355,device_change,,,0,,,0,0,,0,usb,removed,23,0,0.2,0
9438,LAPTOP-01,user_004,2025-12-21T20:54:22.168355,network_connection,,,0,,,0,5555,domestic,4845227,,,20,0,0.6,1
9439,LAPTOP-02,user_003,2025-12-25T21:44:31.168355,login_attempt,success,remote,1,,,0,0,,0,,,21,0,0.2,0
9440,LAPTOP-02,user_001,2025-12-22T11:19:25.168355,login_attempt,success,remote,1,,,0,0,,0,,,11,1,0.4,0
9441,OFFICE-PC-02,user_004,2025-12-23T17:20:55.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,17,1,0.2,0
9442,LAPTOP-02,user_003,2025-12-22T04:33:25.168355,device_change,,,0,,,0,0,,0,camera,removed,4,0,0.4,0
9443,OFFICE-PC-02,user_002,2025-12-23T11:49:11.168355,device_change,,,0,,,0,0,,0,unknown,added,11,1,0.6,0
9444,OFFICE-PC-02,user_003,2025-12-22T10:13:16.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,10,1,0.4,0
9445,LAPTOP-01,user_002,2025-12-23T21:54:53.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,21,0,0.4,0
9446,LAPTOP-02,user_001,2025-12-24T07:45:36.168355,network_connection,,,0,,,0,8080,foreign,226106,,,7,0,0.2,0
9447,LAPTOP-01,user_004,2025-12-21T23:04:24.168355,network_connection,,,0,,,0,8080,domestic,315260,,,23,0,0.4,0
9448,LAPTOP-01,user_004,2025-12-24T13:30:49.168355,login_attempt,success,remote,3,,,0,0,,0,,,13,1,0.6,0
9449,LAPTOP-02,user_004,2025-12-23T05:14:47.168355,network_connection,,,0,,,0,80,foreign,364876,,,5,0,0.4,0
9450,LAPTOP-02,user_001,2025-12-25T10:00:20.168355,login_attempt,success,local,2,,,0,0,,0,,,10,1,0.4,0
9451,OFFICE-PC-02,user_003,2025-12-26T01:10:51.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,1,0,0.4,0
9452,LAPTOP-02,user_004,2025-12-26T07:04:37.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,7,0,0.6,0
9453,OFFICE-PC-02,user_004,2025-12-21T04:25:30.168355,device_change,,,0,,,0,0,,0,camera,added,4,0,0.4,0
9454,OFFICE-PC-02,user_001,2025-12-25T07:48:31.168355,network_connection,,,0,,,0,80,domestic,7174,,,7,0,0.4,0
9455,OFFICE-PC-02,user_004,2025-12-23T14:19:55.168355,login_attempt,success,local,1,,,0,0,,0,,,14,1,0.2,0
9456,LAPTOP-01,user_004,2025-12-21T22:35:07.168355,device_change,,,0,,,0,0,,0,camera,added,22,0,0.6,0
9457,LAPTOP-01,user_003,2025-12-26T01:09:33.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,1,0,0.4,0
9458,OFFICE-PC-01,user_001,2025-12-21T21:56:18.168355,process_start,,,0,xyz123.exe,cmd.exe,1,0,,0,,,21,0,0.4,1
9459,LAPTOP-01,user_002,2025-12-21T11:10:24.168355,network_connection,,,0,,,0,8080,foreign,98159,,,11,1,0.2,0
9460,OFFICE-PC-01,user_002,2025-12-24T14:26:59.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,14,1,0.6,0
9461,OFFICE-PC-02,user_001,2025-12-25T13:26:28.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,13,1,0.4,0
9462,OFFICE-PC-01,user_004,2025-12-24T23:04:20.168355,login_attempt,failure,remote,6,,,0,0,,0,,,23,0,0.4,1
9463,LAPTOP-02,user_001,2025-12-21T07:27:25.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,7,0,0.6,0
9464,OFFICE-PC-02,user_003,2025-12-21T02:02:34.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,2,0,0.2,0
9465,LAPTOP-01,user_001,2025-12-25T05:31:18.168355,network_connection,,,0,,,0,80,domestic,340194,,,5,0,0.6,0
9466,OFFICE-PC-01,user_003,2025-12-25T12:23:37.168355,network_connection,,,0,,,0,8080,foreign,461841,,,12,1,0.4,0
9467,LAPTOP-01,user_001,2025-12-24T07:56:12.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,7,0,0.4,0
9468,OFFICE-PC-01,user_002,2025-12-23T01:23:36.168355,login_attempt,success,remote,0,,,0,0,,0,,,1,0,0.2,0
9469,OFFICE-PC-02,user_003,2025-12-20T18:13:11.168355,device_change,,,0,,,0,0,,0,camera,removed,18,1,0.6,0
9470,OFFICE-PC-02,user_001,2025-12-24T15:03:00.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,15,1,0.4,0
9471,OFFICE-PC-02,user_002,2025-12-25T08:57:35.168355,device_change,,,0,,,0,0,,0,unknown,added,8,0,0.4,0
9472,LAPTOP-02,user_001,2025-12-25T03:09:37.168355,network_connection,,,0,,,0,443,domestic,436971,,,3,0,0.6,0
9473,OFFICE-PC-01,user_001,2025-12-21T07:01:39.168355,network_connection,,,0,,,0,8080,domestic,153817,,,7,0,0.2,0
9474,LAPTOP-02,user_001,2025-12-25T12:41:51.168355,network_connection,,,0,,,0,80,foreign,300218,,,12,1,0.4,0
9475,LAPTOP-01,user_004,2025-12-21T14:24:35.168355,login_attempt,success,local,2,,,0,0,,0,,,14,1,0.6,0
9476,LAPTOP-02,user_003,2025-12-21T13:21:58.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,13,1,0.2,0
9477,OFFICE-PC-02,user_002,2025-12-25T12:12:40.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,12,1,0.6,0
9478,OFFICE-PC-01,user_001,2025-12-21T08:10:27.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,8,0,0.6,0
9479,LAPTOP-02,user_002,2025-12-22T21:36:10.168355,login_attempt,success,local,1,,,0,0,,0,,,21,0,0.4,0
9480,LAPTOP-01,user_004,2025-12-22T00:32:17.168355,network_connection,,,0,,,0,80,foreign,157508,,,0,0,0.2,0
9481,LAPTOP-01,user_001,2025-12-23T05:12:17.168355,login_attempt,success,local,0,,,0,0,,0,,,5,0,0.2,0
9482,LAPTOP-02,user_001,2025-12-26T14:59:42.168355,login_attempt,success,remote,0,,,0,0,,0,,,14,1,0.6,0
9483,OFFICE-PC-01,user_003,2025-12-21T15:56:46.168355,login_attempt,success,remote,2,,,0,0,,0,,,15,1,0.4,0
9484,LAPTOP-01,user_003,2025-12-26T14:01:15.168355,device_change,,,0,,,0,0,,0,camera,removed,14,1,0.4,0
9485,LAPTOP-02,user_004,2025-12-23T06:00:34.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,6,0,0.6,0
9486,LAPTOP-02,user_003,2025-12-21T12:44:14.168355,network_connection,,,0,,,0,443,foreign,116381,,,12,1,0.4,0
9487,OFFICE-PC-02,user_003,2025-12-22T15:41:52.168355,login_attempt,success,local,1,,,0,0,,0,,,15,1,0.4,0
9488,LAPTOP-02,user_002,2025-12-26T00:50:42.168355,device_change,,,0,,,0,0,,0,usb,added,0,0,0.2,0
9489,LAPTOP-01,user_002,2025-12-21T08:16:33.168355,network_connection,,,0,,,0,443,domestic,446297,,,8,0,0.6,0
9490,OFFICE-PC-01,user_001,2025-12-21T17:12:20.168355,login_attempt,success,remote,2,,,0,0,,0,,,17,1,0.4,0
9491,LAPTOP-01,user_001,2025-12-23T19:27:02.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,19,0,0.6,0
9492,OFFICE-PC-01,user_004,2025-12-24T06:48:12.168355,device_change,,,0,,,0,0,,0,unknown,added,6,0,0.4,0
9493,OFFICE-PC-01,user_002,2025-12-23T13:43:03.168355,network_connection,,,0,,,0,80,domestic,226438,,,13,1,0.2,0
9494,LAPTOP-02,user_001,2025-12-24T23:38:55.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,23,0,0.2,0
9495,LAPTOP-01,user_001,2025-12-25T10:26:23.168355,network_connection,,,0,,,0,443,domestic,418566,,,10,1,0.2,0
9496,OFFICE-PC-01,user_002,2025-12-24T04:45:45.168355,login_attempt,success,remote,1,,,0,0,,0,,,4,0,0.2,0
9497,OFFICE-PC-01,user_002,2025-12-25T05:02:10.168355,login_attempt,success,local,2,,,0,0,,0,,,5,0,0.6,0
9498,LAPTOP-01,user_003,2025-12-23T03:07:12.168355,network_connection,,,0,,,0,8080,domestic,366926,,,3,0,0.6,0
9499,OFFICE-PC-01,user_001,2025-12-20T22:39:06.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,22,0,0.2,0
9500,OFFICE-PC-02,user_002,2025-12-23T08:38:29.168355,device_change,,,0,,,0,0,,0,camera,removed,8,0,0.2,0
9501,LAPTOP-02,user_003,2025-12-22T13:21:16.168355,device_change,,,0,,,0,0,,0,usb,added,13,1,0.4,0
9502,OFFICE-PC-02,user_001,2025-12-25T08:50:33.168355,login_attempt,success,local,2,,,0,0,,0,,,8,0,0.6,0
9503,LAPTOP-01,user_003,2025-12-24T09:16:30.168355,network_connection,,,0,,,0,8080,domestic,137052,,,9,1,0.6,0
9504,LAPTOP-01,user_004,2025-12-25T05:45:07.168355,login_attempt,success,local,0,,,0,0,,0,,,5,0,0.4,0
9505,LAPTOP-02,user_002,2025-12-23T14:40:40.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,14,1,0.2,0
9506,LAPTOP-02,user_002,2025-12-22T08:49:58.168355,network_connection,,,0,,,0,443,foreign,280368,,,8,0,0.6,0
9507,LAPTOP-02,user_003,2025-12-25T08:57:14.168355,network_connection,,,0,,,0,80,domestic,451027,,,8,0,0.2,0
9508,OFFICE-PC-01,user_001,2025-12-24T17:01:12.168355,login_attempt,success,remote,2,,,0,0,,0,,,17,1,0.6,0
9509,OFFICE-PC-02,user_001,2025-12-23T07:22:22.168355,login_attempt,failure,local,0,,,0,0,,0,,,7,0,0.6,0
9510,OFFICE-PC-01,user_001,2025-12-22T01:08:36.168355,network_connection,,,0,,,0,443,domestic,208512,,,1,0,0.2,0
9511,LAPTOP-01,user_004,2025-12-21T19:59:02.168355,device_change,,,0,,,0,0,,0,usb,removed,19,0,0.4,0
9512,OFFICE-PC-01,user_002,2025-12-23T04:18:39.168355,device_change,,,0,,,0,0,,0,camera,added,4,0,0.6,0
9513,LAPTOP-01,user_001,2025-12-24T13:20:51.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,13,1,0.4,0
9514,LAPTOP-02,user_003,2025-12-26T00:56:14.168355,login_attempt,success,local,3,,,0,0,,0,,,0,0,0.6,0
9515,LAPTOP-01,user_001,2025-12-22T17:02:12.168355,device_change,,,0,,,0,0,,0,camera,added,17,1,0.6,0
9516,LAPTOP-01,user_004,2025-12-24T11:39:50.168355,device_change,,,0,,,0,0,,0,camera,added,11,1,0.2,0
9517,OFFICE-PC-01,user_003,2025-12-26T13:07:21.168355,device_change,,,0,,,0,0,,0,unknown,removed,13,1,0.4,0
9518,LAPTOP-01,user_003,2025-12-24T05:39:59.168355,login_attempt,success,local,1,,,0,0,,0,,,5,0,0.6,0
9519,LAPTOP-01,user_001,2025-12-22T02:49:37.168355,login_attempt,failure,local,1,,,0,0,,0,,,2,0,0.6,0
9520,OFFICE-PC-01,user_002,2025-12-22T02:51:58.168355,network_connection,,,0,,,0,443,domestic,94613,,,2,0,0.6,0
9521,LAPTOP-01,user_004,2025-12-22T14:51:57.168355,network_connection,,,0,,,0,443,domestic,366975,,,14,1,0.6,0
9522,OFFICE-PC-02,user_001,2025-12-23T16:20:28.168355,device_change,,,0,,,0,0,,0,unknown,removed,16,1,0.4,0
9523,OFFICE-PC-01,user_003,2025-12-22T23:11:07.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,23,0,0.2,0
9524,LAPTOP-02,user_002,2025-12-26T17:03:02.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,17,1,0.4,0
9525,LAPTOP-02,user_003,2025-12-23T11:07:10.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,11,1,0.2,0
9526,OFFICE-PC-01,user_004,2025-12-25T00:29:15.168355,network_connection,,,0,,,0,443,foreign,347462,,,0,0,0.4,0
9527,LAPTOP-02,user_003,2025-12-25T19:00:53.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,19,0,0.6,0
9528,LAPTOP-02,user_002,2025-12-25T20:35:46.168355,login_attempt,success,remote,0,,,0,0,,0,,,20,0,0.4,0
9529,LAPTOP-02,user_004,2025-12-23T23:59:32.168355,login_attempt,failure,remote,12,,,0,0,,0,,,23,0,0.2,1
9530,OFFICE-PC-02,user_003,2025-12-24T18:41:21.168355,login_attempt,success,local,1,,,0,0,,0,,,18,1,0.6,0
9531,LAPTOP-01,user_003,2025-12-21T03:09:11.168355,login_attempt,failure,local,1,,,0,0,,0,,,3,0,0.2,0
9532,OFFICE-PC-02,user_003,2025-12-22T11:16:45.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,11,1,0.6,0
9533,OFFICE-PC-01,user_004,2025-12-23T17:06:31.168355,network_connection,,,0,,,0,443,foreign,85521,,,17,1,0.4,0
9534,OFFICE-PC-02,user_003,2025-12-22T01:09:23.168355,login_attempt,success,local,1,,,0,0,,0,,,1,0,0.4,0
9535,OFFICE-PC-01,user_002,2025-12-21T01:17:13.168355,network_connection,,,0,,,0,443,foreign,248815,,,1,0,0.6,0
9536,OFFICE-PC-02,user_001,2025-12-22T13:00:32.168355,network_connection,,,0,,,0,3389,foreign,2143685,,,13,1,0.4,1
9537,OFFICE-PC-02,user_003,2025-12-25T14:23:37.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,14,1,0.6,0
9538,LAPTOP-01,user_004,2025-12-24T08:34:14.168355,login_attempt,success,remote,3,,,0,0,,0,,,8,0,0.6,0
9539,OFFICE-PC-01,user_004,2025-12-25T10:53:46.168355,network_connection,,,0,,,0,8080,domestic,4853,,,10,1,0.6,0
9540,LAPTOP-01,user_004,2025-12-20T18:58:15.168355,device_change,,,0,,,0,0,,0,unknown,removed,18,1,0.2,0
9541,OFFICE-PC-01,user_004,2025-12-25T19:58:10.168355,network_connection,,,0,,,0,80,foreign,63929,,,19,0,0.6,0
9542,LAPTOP-01,user_003,2025-12-20T18:04:56.168355,device_change,,,0,,,0,0,,0,unknown,removed,18,1,0.2,0
9543,LAPTOP-02,user_002,2025-12-24T04:00:31.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,4,0,0.2,0
9544,LAPTOP-02,user_002,2025-12-21T16:59:44.168355,login_attempt,success,remote,0,,,0,0,,0,,,16,1,0.4,0
9545,OFFICE-PC-02,user_003,2025-12-22T00:36:51.168355,login_attempt,success,remote,2,,,0,0,,0,,,0,0,0.6,0
9546,OFFICE-PC-02,user_003,2025-12-25T13:31:18.168355,device_change,,,0,,,0,0,,0,camera,removed,13,1,0.4,0
9547,LAPTOP-02,user_003,2025-12-26T01:22:24.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,1,0,0.4,0
9548,LAPTOP-01,user_002,2025-12-22T19:42:30.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,19,0,0.6,0
9549,OFFICE-PC-01,user_003,2025-12-20T22:28:05.168355,network_connection,,,0,,,0,5555,foreign,566050,,,22,0,0.4,1
9550,OFFICE-PC-01,user_002,2025-12-22T19:18:34.168355,device_change,,,0,,,0,0,,0,camera,removed,19,0,0.6,0
9551,LAPTOP-01,user_003,2025-12-20T19:56:53.168355,network_connection,,,0,,,0,80,domestic,311606,,,19,0,0.4,0
9552,LAPTOP-01,user_003,2025-12-26T07:55:22.168355,device_change,,,0,,,0,0,,0,camera,added,7,0,0.6,0
9553,LAPTOP-02,user_001,2025-12-22T02:05:32.168355,network_connection,,,0,,,0,80,foreign,2771,,,2,0,0.4,0
9554,LAPTOP-02,user_002,2025-12-25T12:33:56.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,12,1,0.4,0
9555,OFFICE-PC-02,user_002,2025-12-26T00:43:49.168355,device_change,,,0,,,0,0,,0,unknown,removed,0,0,0.4,0
9556,OFFICE-PC-01,user_004,2025-12-25T01:44:45.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,1,0,0.4,0
9557,OFFICE-PC-02,user_001,2025-12-25T17:26:31.168355,device_change,,,0,,,0,0,,0,unknown,added,17,1,0.2,0
9558,LAPTOP-02,user_002,2025-12-22T22:26:05.168355,device_change,,,0,,,0,0,,0,camera,removed,22,0,0.4,0
9559,OFFICE-PC-02,user_002,2025-12-25T21:01:13.168355,network_connection,,,0,,,0,80,domestic,53262,,,21,0,0.4,0
9560,OFFICE-PC-02,user_004,2025-12-25T03:43:11.168355,login_attempt,success,remote,0,,,0,0,,0,,,3,0,0.4,0
9561,LAPTOP-02,user_001,2025-12-22T03:40:05.168355,device_change,,,0,,,0,0,,0,unknown,removed,3,0,0.2,0
9562,OFFICE-PC-02,user_004,2025-12-25T01:57:10.168355,network_connection,,,0,,,0,80,domestic,426071,,,1,0,0.2,0
9563,OFFICE-PC-01,user_002,2025-12-26T09:20:33.168355,device_change,,,0,,,0,0,,0,unknown,added,9,1,0.2,1
9564,LAPTOP-02,user_001,2025-12-22T02:57:34.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,2,0,0.6,0
9565,OFFICE-PC-02,user_003,2025-12-23T12:27:16.168355,login_attempt,success,remote,0,,,0,0,,0,,,12,1,0.6,0
9566,OFFICE-PC-02,user_004,2025-12-23T00:55:36.168355,device_change,,,0,,,0,0,,0,usb,added,0,0,0.2,0
9567,OFFICE-PC-02,user_002,2025-12-23T09:50:43.168355,device_change,,,0,,,0,0,,0,usb,removed,9,1,0.2,0
9568,OFFICE-PC-01,user_002,2025-12-21T00:13:20.168355,network_connection,,,0,,,0,80,foreign,231698,,,0,0,0.2,0
9569,OFFICE-PC-01,user_003,2025-12-25T05:25:12.168355,device_change,,,0,,,0,0,,0,usb,added,5,0,0.6,1
9570,OFFICE-PC-01,user_003,2025-12-24T09:54:56.168355,login_attempt,success,local,2,,,0,0,,0,,,9,1,0.6,0
9571,OFFICE-PC-01,user_002,2025-12-25T10:35:12.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,10,1,0.6,0
9572,OFFICE-PC-01,user_003,2025-12-25T17:11:37.168355,network_connection,,,0,,,0,8080,domestic,443811,,,17,1,0.2,0
9573,LAPTOP-02,user_004,2025-12-24T01:15:02.168355,login_attempt,success,remote,0,,,0,0,,0,,,1,0,0.6,0
9574,OFFICE-PC-02,user_001,2025-12-23T12:14:35.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,12,1,0.2,0
9575,LAPTOP-01,user_002,2025-12-26T04:18:39.168355,device_change,,,0,,,0,0,,0,camera,removed,4,0,0.6,0
9576,LAPTOP-02,user_004,2025-12-24T14:45:32.168355,login_attempt,success,remote,0,,,0,0,,0,,,14,1,0.6,0
9577,OFFICE-PC-01,user_003,2025-12-22T01:39:40.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,1,0,0.2,0
9578,LAPTOP-01,user_003,2025-12-22T21:43:26.168355,device_change,,,0,,,0,0,,0,usb,removed,21,0,0.4,0
9579,OFFICE-PC-02,user_001,2025-12-22T15:37:32.168355,network_connection,,,0,,,0,80,domestic,306652,,,15,1,0.6,0
9580,LAPTOP-01,user_003,2025-12-24T21:13:29.168355,network_connection,,,0,,,0,8080,domestic,342200,,,21,0,0.4,0
9581,LAPTOP-01,user_001,2025-12-26T13:10:54.168355,device_change,,,0,,,0,0,,0,unknown,removed,13,1,0.2,0
9582,OFFICE-PC-01,user_002,2025-12-25T00:58:49.168355,device_change,,,0,,,0,0,,0,usb,removed,0,0,0.2,0
9583,LAPTOP-01,user_002,2025-12-22T05:05:49.168355,network_connection,,,0,,,0,8080,domestic,335887,,,5,0,0.4,0
9584,LAPTOP-01,user_004,2025-12-22T14:28:49.168355,device_change,,,0,,,0,0,,0,unknown,added,14,1,0.2,0
9585,LAPTOP-02,user_003,2025-12-21T08:38:44.168355,device_change,,,0,,,0,0,,0,unknown,added,8,0,0.6,0
9586,OFFICE-PC-02,user_001,2025-12-21T10:33:07.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,10,1,0.4,0
9587,OFFICE-PC-01,user_001,2025-12-25T08:38:02.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,8,0,0.6,0
9588,LAPTOP-01,user_003,2025-12-25T02:55:39.168355,device_change,,,0,,,0,0,,0,unknown,removed,2,0,0.6,0
9589,OFFICE-PC-02,user_003,2025-12-26T12:32:50.168355,device_change,,,0,,,0,0,,0,unknown,added,12,1,0.6,0
9590,OFFICE-PC-02,user_003,2025-12-25T05:57:49.168355,login_attempt,success,local,0,,,0,0,,0,,,5,0,0.4,0
9591,LAPTOP-02,user_003,2025-12-20T19:59:14.168355,network_connection,,,0,,,0,8080,domestic,74252,,,19,0,0.6,0
9592,LAPTOP-01,user_003,2025-12-25T12:09:06.168355,login_attempt,success,local,3,,,0,0,,0,,,12,1,0.2,0
9593,OFFICE-PC-02,user_001,2025-12-22T12:38:44.168355,login_attempt,success,local,1,,,0,0,,0,,,12,1,0.2,0
9594,LAPTOP-02,user_004,2025-12-24T18:15:40.168355,login_attempt,success,local,3,,,0,0,,0,,,18,1,0.4,0
9595,LAPTOP-02,user_003,2025-12-24T16:08:37.168355,network_connection,,,0,,,0,8080,foreign,178954,,,16,1,0.4,0
9596,OFFICE-PC-02,user_002,2025-12-21T17:24:33.168355,login_attempt,success,remote,0,,,0,0,,0,,,17,1,0.2,0
9597,OFFICE-PC-02,user_003,2025-12-22T15:01:26.168355,device_change,,,0,,,0,0,,0,usb,added,15,1,0.6,0
